,latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE,TOTAL_POPULATION
8100,-8.781336,33.3099437,,Point,MBEYA,Chunya,Nkung’ungu,MAJENGO,Government,EM.9262,-8.781336,33.3099437,613.0
8101,-8.24497,33.0938066,,Point,MBEYA,Chunya,Bwawani,MAKONGOLOSI,Government,EM.2480,-8.24497,33.0938066,1265.0
8102,-8.33291,33.15163,,Point,MBEYA,Chunya,Mkola,MALANGAMILO,Government,EM.13706,-8.33291,33.15163,320.0
8103,-8.1174235,33.2573782,,Point,MBEYA,Chunya,Mamba,MAMBA,Government,EM.3555,-8.1174235,33.2573782,488.0
8104,-8.1336516,33.2496216,,Point,MBEYA,Chunya,Mamba,MAPINDUZI,Government,EM.17315,-8.1336516,33.2496216,790.0
8105,-8.4281674,33.4460541,,Point,MBEYA,Chunya,Chokaa,MAPOGORO,Government,EM.4247,-8.4281674,33.4460541,345.0
8106,-8.4570722,33.2796769,,Point,MBEYA,Chunya,Matundasi,MATUNDASI,Government,EM.2390,-8.4570722,33.2796769,1475.0
8107,-7.48222,33.2249001,,Point,MBEYA,Chunya,Matwiga,MATWIGA,Government,EM.2391,-7.48222,33.2249001,361.0
8108,-8.4743846,33.3086379,,Point,MBEYA,Chunya,Kasanga,MAWELU,Government,EM.14092,-8.4743846,33.3086379,220.0
8109,-7.450666,33.19116,,Point,MBEYA,Chunya,Matwiga,MAZIMBO,Government,EM.8231,-7.450666,33.19116,645.0
8110,-7.4527933,33.4983833,,Point,MBEYA,Chunya,Mbugani,MBUGANI,Government,EM.8308,-7.4527933,33.4983833,81.0
8111,-8.3781982,33.1813518,,Point,MBEYA,Chunya,Mkola,MKOLA,Government,EM.9092,-8.3781982,33.1813518,1010.0
8112,-8.6200782,33.3739,,Point,MBEYA,Chunya,Mbugani,MLIMANJIWA,Government,EM.8918,-8.6200782,33.3739,668.0
8113,-8.1534467,33.2618183,,Point,MBEYA,Chunya,Mamba,MTANDE,Government,EM.13303,-8.1534467,33.2618183,774.0
8114,-7.916765,33.322958,,Point,MBEYA,Chunya,Mtanila,MTANILA,Government,EM.2392,-7.916765,33.322958,626.0
8115,-8.544535,33.438479,,Point,MBEYA,Chunya,Sangambi,MUUNGANO,Government,EM.9522,-8.544535,33.438479,452.0
8116,-8.3853142,33.0879254,,Point,MBEYA,Chunya,Makongolosi,MWAOGA,Government,EM.8919,-8.3853142,33.0879254,706.0
8117,-7.5743432,33.3038376,,Point,MBEYA,Chunya,Lualaje,MWIJI,Government,EM.10630,-7.5743432,33.3038376,514.0
8118,-8.781336,33.528096,,Point,MBEYA,Chunya,Nkung’ungu,NKUNG'UNGU,Government,EM.4248,-8.781336,33.528096,629.0
8119,-8.5917583,33.4156833,,Point,MBEYA,Chunya,Mbugani,NYATURA,Government,EM.16350,-8.5917583,33.4156833,134.0
8120,-8.419988,33.0930454,,Point,MBEYA,Chunya,Makongolosi,NYERERE,Government,EM.14655,-8.419988,33.0930454,913.0
8121,-8.3152385,33.2529398,,Point,MBEYA,Chunya,Chokaa,SAMBILIMWAYA,Government,EM.13304,-8.3152385,33.2529398,181.0
8122,-8.6827745,33.578095,,Point,MBEYA,Chunya,Sangambi,SANGAMBI,Government,EM.3873,-8.6827745,33.578095,1555.0
8123,-8.6827745,33.578095,,Point,MBEYA,Chunya,Sangambi,SHOGA,Government,EM.8992,-8.6827745,33.578095,915.0
8124,-8.5558986,33.4286069,,Point,MBEYA,Chunya,Mtanila,SOKOINE,Government,EM.8860,-8.5558986,33.4286069,466.0
8125,-8.6175831,33.0524991,,Point,MBEYA,Chunya,Kasanga,SOWETO,Government,EM.8993,-8.6175831,33.0524991,636.0
8126,-7.6827745,33.578095,,Point,MBEYA,Chunya,Sangambi,TWIGA,Government,EM.17614,-7.6827745,33.578095,949.0
8127,-7.535427,33.193001,,Point,MBEYA,Chunya,Mtanila,UMOJA,Government,EM.17825,-7.535427,33.193001,448.0
8128,-8.1543224,33.1448744,,Point,MBEYA,Chunya,Upendo,UPENDO,Government,EM.9789,-8.1543224,33.1448744,249.0
8129,-9.6191884,33.9101723,,Point,MBEYA,Kyela,Bujonde,BUJONDE,Government,EM.2277,-9.6191884,33.9101723,247.0
8130,-9.4860154,33.8361283,,Point,MBEYA,Kyela,Muungano,BUKINGA,Government,EM.3874,-9.4860154,33.8361283,318.0
8131,-9.6848051,33.9108417,,Point,MBEYA,Kyela,Ngonga,BUTANGALI,Government,EM.2921,-9.6848051,33.9108417,200.0
8132,-9.476376,33.908355,,Point,MBEYA,Kyela,Ndobo,BWATO,Government,EM.6213,-9.476376,33.908355,494.0
8133,-9.5358177,33.8020457,,Point,MBEYA,Kyela,Itope,IBONDE,Government,EM.6214,-9.5358177,33.8020457,241.0
8134,-9.593169,33.846495,,Point,MBEYA,Kyela,Ikimba,IBUNGU,Government,EM.1962,-9.593169,33.846495,206.0
8135,-9.5436756,33.9038376,,Point,MBEYA,Kyela,Ikama,IKAMA,Government,EM.5029,-9.5436756,33.9038376,299.0
8136,-9.6509333,33.8947133,,Point,MBEYA,Kyela,Ikolo,IKOLO,Government,EM.280,-9.6509333,33.8947133,386.0
8137,-9.5179383,34.0653983,,Point,MBEYA,Kyela,Matema,IKOMBE,Government,EM.503,-9.5179383,34.0653983,561.0
8138,-9.505471,33.735391,,Point,MBEYA,Kyela,Busale,IKOMELO,Government,EM.7174,-9.505471,33.735391,136.0
8139,-9.4694352,33.8661118,,Point,MBEYA,Kyela,Ipinda,IKULU,Government,EM.3875,-9.4694352,33.8661118,837.0
8140,-9.5344966,33.9275551,,Point,MBEYA,Kyela,Ikama,ILOPA,Government,EM.4249,-9.5344966,33.9275551,219.0
8141,-9.4898534,33.8948811,,Point,MBEYA,Kyela,Ipinda,IPINDA,Government,EM.243,-9.4898534,33.8948811,638.0
8142,-9.6240967,33.8777951,,Point,MBEYA,Kyela,Ipyana,IPYANA,Government,EM.261,-9.6240967,33.8777951,465.0
8143,-9.6042367,33.8026933,,Point,MBEYA,Kyela,Katumbasongwe,ISAKI,Government,EM.3110,-9.6042367,33.8026933,285.0
8144,-9.5737307,33.8725975,,Point,MBEYA,Kyela,Bujonde,ISANGA,Government,EM.3111,-9.5737307,33.8725975,331.0
8145,-9.4528483,33.9520583,,Point,MBEYA,Kyela,Makwale,ISIMBA,Government,EM.6215,-9.4528483,33.9520583,243.0
8146,-9.4945951,33.9264628,,Point,MBEYA,Kyela,Ndobo,ISUBA,Government,EM.5030,-9.4945951,33.9264628,280.0
8147,-9.6558433,33.9054667,,Point,MBEYA,Kyela,Ngonga,ITENYA,Government,EM.691,-9.6558433,33.9054667,186.0
8148,-9.5815359,33.8840567,,Point,MBEYA,Kyela,Itunge,ITUNGE,Government,EM.6216,-9.5815359,33.8840567,334.0
8149,-9.4692672,33.8660539,,Point,MBEYA,Kyela,Ipinda,JITEGEMEE,Government,EM.11988,-9.4692672,33.8660539,524.0
8150,-9.626465,33.829605,,Point,MBEYA,Kyela,Katumbasongwe,KABANGA,Government,EM.6217,-9.626465,33.829605,681.0
8151,-9.4983255,33.7873333,,Point,MBEYA,Kyela,Nkokwa,KABULA,Government,EM.5031,-9.4983255,33.7873333,120.0
8152,-9.4705333,33.8872266,,Point,MBEYA,Kyela,Ipinda,KAFUNDO,Government,EM.9790,-9.4705333,33.8872266,612.0
8153,-9.6052322,33.9323094,,Point,MBEYA,Kyela,Kajunjumele,KAJUNJUMELE,Government,EM.262,-9.6052322,33.9323094,390.0
8154,-9.5573086,33.7870277,,Point,MBEYA,Kyela,Itope,KANDETE,Government,EM.7175,-9.5573086,33.7870277,688.0
8155,-9.4728294,33.8876678,,Point,MBEYA,Kyela,Ipinda,KANGA,Government,EM.3318,-9.4728294,33.8876678,369.0
8156,-9.5291666,33.8275555,,Point,MBEYA,Kyela,Mwaya,KAPAMISYA,Government,EM.6218,-9.5291666,33.8275555,169.0
8157,-9.6032594,33.8943462,,Point,MBEYA,Kyela,Bondeni,KAPWILI,Government,EM.5032,-9.6032594,33.8943462,393.0
8158,-9.5115916,33.7552816,,Point,MBEYA,Kyela,Busale,KASANGA,Government,EM.5033,-9.5115916,33.7552816,394.0
8159,-9.571283,33.74418,,Point,MBEYA,Kyela,Ngana,KASUMULU,Government,EM.7176,-9.571283,33.74418,834.0
8160,-9.5983241,33.8721733,,Point,MBEYA,Kyela,Mbugani,KATI,Government,EM.11989,-9.5983241,33.8721733,1152.0
8161,-9.6935033,33.9186833,,Point,MBEYA,Kyela,Katumbasongwe,KATUMBASONGWE,Government,EM.1731,-9.6935033,33.9186833,817.0
8162,-9.590153,33.856813,,Point,MBEYA,Kyela,Ndandalo,KEIFO ENGLISH MEDIUM,Non-Government,EM.15649,-9.590153,33.856813,177.0
8163,-9.6520116,33.9358233,,Point,MBEYA,Kyela,Ngonga,KIDZCARE KYELA,Non-Government,EM.17139,-9.6520116,33.9358233,206.0
8164,-9.5047162,33.9575403,,Point,MBEYA,Kyela,Lusungo,KIKUBA,Government,EM.7177,-9.5047162,33.9575403,290.0
8165,-9.565913,33.828743,,Point,MBEYA,Kyela,Itope,KIKUSYA,Government,EM.7178,-9.565913,33.828743,363.0
8166,-9.580491,33.830396,,Point,MBEYA,Kyela,Ikimba,KILASILO,Government,EM.5034,-9.580491,33.830396,255.0
8167,-9.4797278,33.8817644,,Point,MBEYA,Kyela,Ipinda,KISALE,Government,EM.5035,-9.4797278,33.8817644,305.0
8168,-9.4581133,34.0066254,,Point,MBEYA,Kyela,Matema,KISYOSYO,Government,EM.8113,-9.4581133,34.0066254,778.0
8169,-9.2910334,33.6740422,,Point,MBEYA,Kyela,Busale,KIWIRA COAL MINE,Government,EM.9263,-9.2910334,33.6740422,407.0
8170,-9.5130047,33.9183953,,Point,MBEYA,Kyela,Talatala,KYANGALA,Government,EM.6219,-9.5130047,33.9183953,155.0
8171,-9.4983255,33.8677405,,Point,MBEYA,Kyela,Kyela,KYELA,Government,EM.215,-9.4983255,33.8677405,1085.0
8172,-9.5205933,33.8191016,,Point,MBEYA,Kyela,Nkokwa,KYIJILA,Government,EM.7804,-9.5205933,33.8191016,233.0
8173,-9.66672,33.8740266,,Point,MBEYA,Kyela,Katumbasongwe,LAMYA,Government,EM.7179,-9.66672,33.8740266,313.0
8174,-9.4950958,33.6856968,,Point,MBEYA,Kyela,Busale,LEMA,Government,EM.3556,-9.4950958,33.6856968,185.0
8175,-9.6235166,33.9233433,,Point,MBEYA,Kyela,Bujonde,LUBAGA,Government,EM.2481,-9.6235166,33.9233433,149.0
8176,-9.5748174,33.7822044,,Point,MBEYA,Kyela,Ikimba,LUBELE,Government,EM.17140,-9.5748174,33.7822044,1904.0
8177,-9.5554301,33.9367964,,Point,MBEYA,Kyela,Mwaya,LUGOMBO,Government,EM.7805,-9.5554301,33.9367964,150.0
8178,-9.4817222,33.8811276,,Point,MBEYA,Kyela,Lusungo,LUKAMA,Government,EM.9791,-9.4817222,33.8811276,397.0
8179,-9.5667547,33.9006163,,Point,MBEYA,Kyela,Mwaya,LUKUYU,Government,EM.6220,-9.5667547,33.9006163,244.0
8180,-9.4967,33.9480066,,Point,MBEYA,Kyela,Lusungo,LUKWEGO,Government,EM.692,-9.4967,33.9480066,301.0
8181,-9.4916152,33.9100653,,Point,MBEYA,Kyela,Ipinda,LUPASO,Government,EM.7806,-9.4916152,33.9100653,235.0
8182,-9.4942966,33.9795716,,Point,MBEYA,Kyela,Lusungo,LUSUNGO,Government,EM.9171,-9.4942966,33.9795716,286.0
8183,-9.459116,33.849988,,Point,MBEYA,Kyela,Muungano,LUTUSYO,Government,EM.9792,-9.459116,33.849988,168.0
8184,-9.5149895,33.7021338,,Point,MBEYA,Kyela,Busale,LWANGWA,Government,EM.1076,-9.5149895,33.7021338,746.0
8185,-9.4309494,33.9792532,,Point,MBEYA,Kyela,Mababu,MABABU,Government,EM.7180,-9.4309494,33.9792532,1339.0
8186,-9.4376666,33.9034266,,Point,MBEYA,Kyela,Ipinda,MABUNGA,Government,EM.7181,-9.4376666,33.9034266,484.0
8187,-9.6025036,33.8747896,,Point,MBEYA,Kyela,Bondeni,MAENDELEO,Government,EM.15650,-9.6025036,33.8747896,1261.0
8188,-9.4485691,33.9351808,,Point,MBEYA,Kyela,Makwale,MAHENGE,Government,EM.3557,-9.4485691,33.9351808,77.0
8189,-9.4168655,33.9450892,,Point,MBEYA,Kyela,Makwale,MAKWALE,Government,EM.2046,-9.4168655,33.9450892,903.0
8190,-9.4566171,33.8308872,,Point,MBEYA,Kyela,Ipande,MALANGALI,Government,EM.6221,-9.4566171,33.8308872,219.0
8191,-9.5409167,33.8343933,,Point,MBEYA,Kyela,Mwaya,MALUNGO,Government,EM.5036,-9.5409167,33.8343933,388.0
8192,-9.4047166,33.9584083,,Point,MBEYA,Kyela,Mababu,MAPINDUZI,Government,EM.11990,-9.4047166,33.9584083,790.0
8193,-9.5788964,33.8593801,,Point,MBEYA,Kyela,Mwaya,MASEBE,Government,EM.5037,-9.5788964,33.8593801,580.0
8194,-9.4939715,34.0218199,,Point,MBEYA,Kyela,Matema,MATEMA,Government,EM.1501,-9.4939715,34.0218199,1200.0
8195,-9.578493,33.797968,,Point,MBEYA,Kyela,Ikimba,MBAKO,Government,EM.6222,-9.578493,33.797968,688.0
8196,-9.5906666,33.9274233,,Point,MBEYA,Kyela,Kajunjumele,MBALA,Government,EM.5038,-9.5906666,33.9274233,690.0
8197,-9.5951917,33.8580917,,Point,MBEYA,Kyela,Ndandalo,MBOGELA,Government,EM.11991,-9.5951917,33.8580917,944.0
8198,-9.5923552,33.8642817,,Point,MBEYA,Kyela,Mwanganyanga,MBUGANI,Government,EM.11992,-9.5923552,33.8642817,81.0
8199,-9.4927622,33.8127777,,Point,MBEYA,Kyela,Ipande,MBULA,Government,EM.7182,-9.4927622,33.8127777,224.0
8200,-9.6573016,33.9209567,,Point,MBEYA,Kyela,Ngonga,MOTA,Government,EM.7807,-9.6573016,33.9209567,469.0
8201,-9.613863,33.869578,,Point,MBEYA,Kyela,Ipyana,MPANDA,Government,EM.1641,-9.613863,33.869578,1632.0
8202,-9.4512266,33.9131666,,Point,MBEYA,Kyela,Makwale,MPUNGUTI,Government,EM.3558,-9.4512266,33.9131666,426.0
8203,-9.6238933,33.8631666,,Point,MBEYA,Kyela,Ikolo,MUUNGANO,Government,EM.7183,-9.6238933,33.8631666,452.0
8204,-9.6808116,33.9073166,,Point,MBEYA,Kyela,Katumbasongwe,MWAKIKOME,Government,EM.6223,-9.6808116,33.9073166,350.0
8205,-9.523621,33.701978,,Point,MBEYA,Kyela,Ngana,MWALISI,Government,EM.6224,-9.523621,33.701978,268.0
8206,-9.4894877,33.8824618,,Point,MBEYA,Kyela,Ikama,MWAMBUSYE,Government,EM.5039,-9.4894877,33.8824618,147.0
8207,-9.5543857,33.943539,,Point,MBEYA,Kyela,Mwaya,MWAYA,Government,EM.357,-9.5543857,33.943539,866.0
8208,-9.485661,33.879434,,Point,MBEYA,Kyela,Ipinda,MWENGE,Government,EM.11993,-9.485661,33.879434,324.0
8209,-9.594251,33.857621,,Point,MBEYA,Kyela,Ndandalo,NDANDALO,Government,EM.4250,-9.594251,33.857621,687.0
8210,-9.4817267,33.9508108,,Point,MBEYA,Kyela,Ndobo,NDOBO,Government,EM.9793,-9.4817267,33.9508108,229.0
8211,-9.5552133,33.9223033,,Point,MBEYA,Kyela,Mwaya,NDOLA,Government,EM.8114,-9.5552133,33.9223033,265.0
8212,-9.567919,33.639658,,Point,MBEYA,Kyela,Ngana,NDUKA,Government,EM.9172,-9.567919,33.639658,53.0
8213,-9.6472567,33.8544367,,Point,MBEYA,Kyela,Katumbasongwe,NDWANGA,Government,EM.5040,-9.6472567,33.8544367,165.0
8214,-9.6331117,33.89459,,Point,MBEYA,Kyela,Bujonde,NGAMANGA,Government,EM.6225,-9.6331117,33.89459,166.0
8215,-9.5737466,33.70851,,Point,MBEYA,Kyela,Ngana,NGANA,Government,EM.3559,-9.5737466,33.70851,178.0
8216,-9.4540793,33.9268049,,Point,MBEYA,Kyela,Makwale,NGELEKA,Government,EM.5041,-9.4540793,33.9268049,207.0
8217,-9.5020654,33.854904,,Point,MBEYA,Kyela,Talatala,NGOLELA,Government,EM.4251,-9.5020654,33.854904,406.0
8218,-9.6536183,33.9428333,,Point,MBEYA,Kyela,Ngonga,NGONGA,Government,EM.2047,-9.6536183,33.9428333,165.0
8219,-9.582086,33.782771,,Point,MBEYA,Kyela,Njisi,NJISI,Government,EM.11994,-9.582086,33.782771,1927.0
8220,-9.477478,33.812107,,Point,MBEYA,Kyela,Ipande,NJUGILO,Government,EM.8115,-9.477478,33.812107,392.0
8221,-9.521188,33.795175,,Point,MBEYA,Kyela,Nkokwa,NKOKWA,Government,EM.2648,-9.521188,33.795175,332.0
8222,-9.5779369,33.8512817,,Point,MBEYA,Kyela,Nkuyu,NKUYU,Government,EM.504,-9.5779369,33.8512817,294.0
8223,-9.3954294,33.5500834,,Point,MBEYA,Kyela,Ngonga,NNYANGE,Government,EM.5042,-9.3954294,33.5500834,234.0
8224,-9.6508566,33.9127833,,Point,MBEYA,Kyela,Ngonga,NSASA,Government,EM.7808,-9.6508566,33.9127833,155.0
8225,-9.5805362,33.8559111,,Point,MBEYA,Kyela,Nkuyu,NYASA ENG. MEDIUM,Government,EM.15651,-9.5805362,33.8559111,1094.0
8226,-9.5545999,33.7602666,,Point,MBEYA,Kyela,Ibanda,SAMA,Government,EM.6226,-9.5545999,33.7602666,723.0
8227,-9.4627316,33.9307983,,Point,MBEYA,Kyela,Ndobo,SEBE,Government,EM.3876,-9.4627316,33.9307983,194.0
8228,-9.528934,33.7499,,Point,MBEYA,Kyela,Busale,SUMBI,Government,EM.3112,-9.528934,33.7499,284.0
8229,-9.599171,33.872102,,Point,MBEYA,Kyela,Talatala,TALATALA,Government,EM.2791,-9.599171,33.872102,394.0
8230,-9.5554533,33.8874966,,Point,MBEYA,Kyela,Mwaya,TENENDE,Government,EM.4252,-9.5554533,33.8874966,343.0
8231,-9.5928304,33.8637104,,Point,MBEYA,Kyela,Mwanganyanga,UHURU,Government,EM.17141,-9.5928304,33.8637104,1366.0
8232,-9.587941,33.712014,,Point,MBEYA,Kyela,Ngana,USHIRIKA,Government,EM.7184,-9.587941,33.712014,177.0
8233,-8.7062383,33.7875933,,Point,MBEYA,Mbarali,Kongolo,AZIMIO MAPULA,Government,EM.9264,-8.7062383,33.7875933,243.0
8234,-8.7751133,33.7853967,,Point,MBEYA,Mbarali,Kongolo,AZIMIO MSWISWI,Government,EM.7185,-8.7751133,33.7853967,413.0
8235,-8.2062991,34.8118753,,Point,MBEYA,Mbarali,Madibira,CHALISUKA,Government,EM.16351,-8.2062991,34.8118753,971.0
8236,-8.8504442,34.9973458,,Point,MBEYA,Mbarali,Chimala,CHIMALA,Government,EM.1299,-8.8504442,34.9973458,1074.0
8237,-8.861519,34.027382,,Point,MBEYA,Mbarali,Chimala,CHIMALA MISSION,Non-Government,EM.10631,-8.861519,34.027382,393.0
8238,-8.4955773,34.3394111,,Point,MBEYA,Mbarali,Ihahi,CHOSI A,Government,EM.3113,-8.4955773,34.3394111,285.0
8239,-8.8610057,34.0441277,,Point,MBEYA,Mbarali,Chimala,CHOSI B,Government,EM.1963,-8.8610057,34.0441277,855.0
8240,-8.662285,34.319054,,Point,MBEYA,Mbarali,Ubaruku,GAMALIEL,Non-Government,EM.17554,-8.662285,34.319054,205.0
8241,-8.4227692,34.2243211,,Point,MBEYA,Mbarali,Rujewa,IBARA,Government,EM.873,-8.4227692,34.2243211,1171.0
8242,-8.5080517,34.7220967,,Point,MBEYA,Mbarali,Ipwani,IBELEGE,Government,EM.14656,-8.5080517,34.7220967,171.0
8243,-8.7006774,34.3036734,,Point,MBEYA,Mbarali,Ubaruku,IBOHORA,Government,EM.9523,-8.7006774,34.3036734,139.0
8244,-8.5640056,34.2676237,,Point,MBEYA,Mbarali,Imalilo Songwe,IBUMILA,Government,EM.11995,-8.5640056,34.2676237,464.0
8245,-8.8075737,34.8276958,,Point,MBEYA,Mbarali,Utengule Usangu,IDUYA,Government,EM.10476,-8.8075737,34.8276958,221.0
8246,-8.6351517,34.1672283,,Point,MBEYA,Mbarali,Mapogoro,IFUSHILO,Government,EM.11996,-8.6351517,34.1672283,426.0
8247,-8.8308697,33.6705441,,Point,MBEYA,Mbarali,Mahongole,IGALAKO,Government,EM.11997,-8.8308697,33.6705441,1338.0
8248,-8.5750999,34.4584516,,Point,MBEYA,Mbarali,Igava,IGAVA,Government,EM.7809,-8.5750999,34.4584516,497.0
8249,-8.770521,34.3720276,,Point,MBEYA,Mbarali,Lugelele,IGOMELO,Government,EM.3560,-8.770521,34.3720276,945.0
8250,-8.8679075,34.0729887,,Point,MBEYA,Mbarali,Igurusi,IGURUSI,Government,EM.6227,-8.8679075,34.0729887,955.0
8251,-8.8261245,34.7584599,,Point,MBEYA,Mbarali,Igurusi,IGURUSI MPYA,Government,EM.16352,-8.8261245,34.7584599,756.0
8252,-8.7861538,34.0828819,,Point,MBEYA,Mbarali,Ihahi,IHAHI,Government,EM.765,-8.7861538,34.0828819,587.0
8253,-8.4320652,34.2418913,,Point,MBEYA,Mbarali,Rujewa,IHANGA,Government,EM.10818,-8.4320652,34.2418913,455.0
8254,-8.1493911,34.4615311,,Point,MBEYA,Mbarali,Madibira,IHEHA,Government,EM.13707,-8.1493911,34.4615311,386.0
8255,-8.5977031,34.4039279,,Point,MBEYA,Mbarali,Igava,IKANUTWA,Government,EM.11998,-8.5977031,34.4039279,623.0
8256,-8.2122895,34.8363734,,Point,MBEYA,Mbarali,Madibira,IKOGA MPYA,Government,EM.14850,-8.2122895,34.8363734,380.0
8257,-8.8175562,33.8515614,,Point,MBEYA,Mbarali,Igurusi,ILOLO,Government,EM.10325,-8.8175562,33.8515614,1075.0
8258,-8.7740993,33.7374627,,Point,MBEYA,Mbarali,Mahongole,ILONGO,Government,EM.2393,-8.7740993,33.7374627,757.0
8259,-8.6646583,34.6567116,,Point,MBEYA,Mbarali,Ipwani,IPWANI,Government,EM.2394,-8.6646583,34.6567116,508.0
8260,-8.4262025,34.2251822,,Point,MBEYA,Mbarali,Rujewa,ISISI,Government,EM.11999,-8.4262025,34.2251822,1173.0
8261,-8.8623124,34.0430894,,Point,MBEYA,Mbarali,Chimala,ISITU,Government,EM.6228,-8.8623124,34.0430894,1025.0
8262,-8.6270035,34.417564,,Point,MBEYA,Mbarali,Mawindi,ISUNURA,Government,EM.1300,-8.6270035,34.417564,414.0
8263,-8.4432483,34.2250627,,Point,MBEYA,Mbarali,Mapogoro,ITAMBA,Government,EM.3877,-8.4432483,34.2250627,813.0
8264,-8.8358166,34.0497411,,Point,MBEYA,Mbarali,Itamboleo,ITAMBOLEO,Government,EM.6229,-8.8358166,34.0497411,384.0
8265,-8.6943096,34.3567365,,Point,MBEYA,Mbarali,Rujewa,JANGURUTU,Government,EM.3878,-8.6943096,34.3567365,729.0
8266,-8.7646033,34.5010616,,Point,MBEYA,Mbarali,Mawindi,KANGAGA,Government,EM.4253,-8.7646033,34.5010616,600.0
8267,-8.7078233,34.3666716,,Point,MBEYA,Mbarali,Lugelele,KANIOGA,Government,EM.13305,-8.7078233,34.3666716,189.0
8268,-8.7058333,34.0622277,,Point,MBEYA,Mbarali,Itamboleo,KAPUNGA,Government,EM.7186,-8.7058333,34.0622277,1075.0
8269,-8.44606,34.4599,,Point,MBEYA,Mbarali,Itamboleo,KAPUNGA B,Government,EM.16353,-8.44606,34.4599,363.0
8270,-8.7528278,33.761395,,Point,MBEYA,Mbarali,Mahongole,KAPYO,Government,EM.16354,-8.7528278,33.761395,248.0
8271,-8.0936813,34.7443702,,Point,MBEYA,Mbarali,Mwatenga,KILAMBO,Government,EM.7810,-8.0936813,34.7443702,395.0
8272,-8.6330333,34.7019033,,Point,MBEYA,Mbarali,Ipwani,LIMSENI,Government,EM.14414,-8.6330333,34.7019033,309.0
8273,-8.5029353,33.5841283,,Point,MBEYA,Mbarali,Luhanga,LUHANGA,Government,EM.6230,-8.5029353,33.5841283,694.0
8274,-8.8422013,33.8524878,,Point,MBEYA,Mbarali,Igurusi,LUSESE,Government,EM.12000,-8.8422013,33.8524878,533.0
8275,-8.5880287,34.6671434,,Point,MBEYA,Mbarali,Ipwani,LUWANGO,Government,EM.7811,-8.5880287,34.6671434,342.0
8276,-8.6488611,34.3619333,,Point,MBEYA,Mbarali,Rujewa,LYAHAMILE,Government,EM.16355,-8.6488611,34.3619333,353.0
8277,-8.8685433,34.0351883,,Point,MBEYA,Mbarali,Chimala,LYAMBOGO,Government,EM.13708,-8.8685433,34.0351883,1003.0
8278,-8.8041678,34.2240817,,Point,MBEYA,Mbarali,Mapogoro,MABADAGA,Government,EM.2482,-8.8041678,34.2240817,523.0
8279,-8.2144615,34.8285882,,Point,MBEYA,Mbarali,Madibira,MADIBIRA,Government,EM.2649,-8.2144615,34.8285882,925.0
8280,-8.44424153,33.8789901,,Point,MBEYA,Mbarali,Luhanga,MADUNDASI,Government,EM.7812,-8.44424153,33.8789901,682.0
8281,-8.3269263,34.1920074,,Point,MBEYA,Mbarali,Rujewa,MAGWALISI,Government,EM.11381,-8.3269263,34.1920074,221.0
8282,-8.2148819,34.8011767,,Point,MBEYA,Mbarali,Madibira,MAHANGO MADIBIRA,Government,EM.4254,-8.2148819,34.8011767,906.0
8283,-8.7186233,33.8175876,,Point,MBEYA,Mbarali,Utengule Usangu,MAHANGO MSWISWI,Government,EM.7187,-8.7186233,33.8175876,665.0
8284,-8.4318023,33.3918174,,Point,MBEYA,Mbarali,Ruiwa,MAHANGO RUIWA,Government,EM.5043,-8.4318023,33.3918174,1287.0
8285,-8.5643723,34.2693234,,Point,MBEYA,Mbarali,Imalilo Songwe,MAHONGOLE,Government,EM.9265,-8.5643723,34.2693234,342.0
8286,-8.8249113,33.8486587,,Point,MBEYA,Mbarali,Igurusi,MAJENJE,Government,EM.1642,-8.8249113,33.8486587,679.0
8287,-8.1111992,34.0037957,,Point,MBEYA,Mbarali,Ruiwa,MALAMBA,Government,EM.6231,-8.1111992,34.0037957,470.0
8288,-8.7966933,33.8163183,,Point,MBEYA,Mbarali,Kongolo,MAMBI,Government,EM.9524,-8.7966933,33.8163183,226.0
8289,-8.6701146,34.4469037,,Point,MBEYA,Mbarali,Mawindi,MANIENGA,Government,EM.9266,-8.6701146,34.4469037,781.0
8290,-8.3285082,34.7090161,,Point,MBEYA,Mbarali,Miyombweni,MAPOGORO,Government,EM.4255,-8.3285082,34.7090161,345.0
8291,-8.6746618,34.3097758,,Point,MBEYA,Mbarali,Itamboleo,MATEBETE,Government,EM.7188,-8.6746618,34.3097758,340.0
8292,-8.6734016,34.6034116,,Point,MBEYA,Mbarali,Ipwani,MATEMELA,Government,EM.7189,-8.6734016,34.6034116,492.0
8293,-8.21991895,34.8286102,,Point,MBEYA,Mbarali,Madibira,MAURUS HARTMANN'S,Non-Government,EM.16356,-8.21991895,34.8286102,151.0
8294,-8.6820383,34.4814733,,Point,MBEYA,Mbarali,Mawindi,MAWINDI,Government,EM.2650,-8.6820383,34.4814733,184.0
8295,-8.7120216,34.3123666,,Point,MBEYA,Mbarali,Lugelele,MAYOTA,Government,EM.6232,-8.7120216,34.3123666,107.0
8296,-8.8406688,33.9767039,,Point,MBEYA,Mbarali,Itamboleo,MBALINO,Government,EM.6233,-8.8406688,33.9767039,263.0
8297,-8.6597582,34.2948871,,Point,MBEYA,Mbarali,Ubaruku,MBARALI,Government,EM.8646,-8.6597582,34.2948871,769.0
