latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE
-9.3036072,35.3183453,,Point,NJOMBE,Makete,Mang'oto,ILINDIWE,Government,EM.7302,-9.3036072,35.3183453
-9.3074933,34.070105,,Point,NJOMBE,Makete,Bulongwa,ILOLO,Government,EM.5339,-9.3074933,34.070105
-9.5023416,34.3660816,,Point,NJOMBE,Makete,Ipepo,ILUNGU,Government,EM.5340,-9.5023416,34.3660816
-9.3390316,34.1083233,,Point,NJOMBE,Makete,Bulongwa,IMEHE,Government,EM.6513,-9.3390316,34.1083233
-9.2764233,34.0180183,,Point,NJOMBE,Makete,Iniho,INIHO,Government,EM.1108,-9.2764233,34.0180183
-9.512075,34.3117616,,Point,NJOMBE,Makete,Ipepo,IPEPO,Government,EM.7882,-9.512075,34.3117616
-9.1921283,34.0589533,,Point,NJOMBE,Makete,Isapulano,ISAPULANO,Government,EM.4374,-9.1921283,34.0589533
-9.1256196,34.553052,,Point,NJOMBE,Makete,Iwawa,IVALALILA,Government,EM.6514,-9.1256196,34.553052
-9.2413333,34.0477783,,Point,NJOMBE,Makete,Isapulano,IVILIKINGE,Government,EM.6515,-9.2413333,34.0477783
-8.9498516,33.9354483,,Point,NJOMBE,Makete,Kinyika,IWALE,Government,EM.2954,-8.9498516,33.9354483
-9.2571251,34.0922253,,Point,NJOMBE,Makete,Iwawa,IWAWA,Government,EM.1360,-9.2571251,34.0922253
-9.0417496,34.4006248,,Point,NJOMBE,Makete,Kapagalo,KATENGA,Government,EM.13757,-9.0417496,34.4006248
-9.24315666,33.9990005,,Point,NJOMBE,Makete,Iniho,KIDOPE,Government,EM.4375,-9.24315666,33.9990005
-9.2726166,34.1281833,,Point,NJOMBE,Makete,Iwawa,KIDUGA,Government,EM.17330,-9.2726166,34.1281833
-9.0697866,34.1594834,,Point,NJOMBE,Makete,Kigala,KIGALA,Government,EM.3162,-9.0697866,34.1594834
-9.2955203,33.8682679,,Point,NJOMBE,Makete,Kigulu,KIGULU,Government,EM.2068,-9.2955203,33.8682679
-9.6287116,34.2898666,,Point,NJOMBE,Makete,Lupila,KIJYOMBO,Government,EM.2303,-9.6287116,34.2898666
-9.3542612,34.0419182,,Point,NJOMBE,Makete,Kapagalo,KILANJI,Government,EM.13758,-9.3542612,34.0419182
-9.2648043,33.9963416,,Point,NJOMBE,Makete,Iniho,KILIMANI,Government,EM.16396,-9.2648043,33.9963416
-8.8438966,34.1626133,,Point,NJOMBE,Makete,Mfumbi,KIMANI,Government,EM.6516,-8.8438966,34.1626133
-8.9641733,33.9266355,,Point,NJOMBE,Makete,Kinyika,KINYIKA,Government,EM.5341,-8.9641733,33.9266355
-9.4840555,34.6678822,,Point,NJOMBE,Makete,Mbalatse,KISASATU,Government,EM.9004,-9.4840555,34.6678822
-8.8969258,33.995521,,Point,NJOMBE,Makete,Mlondwe,KISAULA,Government,EM.13759,-8.8969258,33.995521
-9.2936966,34.1564951,,Point,NJOMBE,Makete,Lupalilo,KISINGA,Government,EM.3163,-9.2936966,34.1564951
-9.099119167,33.90434166,,Point,NJOMBE,Makete,Kitulo,KITULO,Government,EM.3350,-9.099119167,33.90434166
-9.2538507,34.1128687,,Point,NJOMBE,Makete,Iwawa,LUDIHANI,Government,EM.14895,-9.2538507,34.1128687
-9.36976333,34.4697666,,Point,NJOMBE,Makete,Mbalatse,LUDODOLELO,Government,EM.9194,-9.36976333,34.4697666
-9.3835683,34.0951649,,Point,NJOMBE,Makete,Luwumbu,LUGAO,Government,EM.9195,-9.3835683,34.0951649
-8.992752,33.971412,,Point,NJOMBE,Makete,Itundu,LUGODA,Government,EM.4376,-8.992752,33.971412
-9.3378576,34.1941892,,Point,NJOMBE,Makete,Lupalilo,LUPALILO,Government,EM.407,-9.3378576,34.1941892
-9.5641699,34.3426566,,Point,NJOMBE,Makete,Lupila,LUPILA,Government,EM.1835,-9.5641699,34.3426566
-9.478835,34.3939266,,Point,NJOMBE,Makete,Mbalatse,LUPOMBWE,Government,EM.7303,-9.478835,34.3939266
-9.2587043,34.0945897,,Point,NJOMBE,Makete,Isapulano,LUVULUNGE,Government,EM.16397,-9.2587043,34.0945897
-9.3786733,34.1127083,,Point,NJOMBE,Makete,Luwumbu,LUWUMBU,Government,EM.1525,-9.3786733,34.1127083
-9.3245317,34.0442867,,Point,NJOMBE,Makete,Kapagalo,MADIHANI,Government,EM.7304,-9.3245317,34.0442867
-9.2083701,33.962383,,Point,NJOMBE,Makete,Ipelele,MAFIGA,Government,EM.4377,-9.2083701,33.962383
-9.3691333,34.2263,,Point,NJOMBE,Makete,Lupalilo,MAGO,Government,EM.7305,-9.3691333,34.2263
-8.9927839,33.9714664,,Point,NJOMBE,Makete,Itundu,MAGOYE,Government,EM.1526,-8.9927839,33.9714664
-8.97873773,33.9452262,,Point,NJOMBE,Makete,Matamba,MAHANJI,Government,EM.8137,-8.97873773,33.9452262
-9.3306673,34.0490011,,Point,NJOMBE,Makete,Kapagalo,MAHULU,Government,EM.6517,-9.3306673,34.0490011
-9.3294124,34.3373493,,Point,NJOMBE,Makete,Mang'oto,MAKANGALAWE,Government,EM.5342,-9.3294124,34.3373493
-9.2630166,34.0892383,,Point,NJOMBE,Makete,Iwawa,MAKETE,Government,EM.8932,-9.2630166,34.0892383
-8.5937686,33.5914694,,Point,NJOMBE,Makete,Itundu,MAKUSI,Government,EM.5343,-8.5937686,33.5914694
-9.2077016,33.4458583,,Point,NJOMBE,Makete,Ipelele,MAKWARANGA,Government,EM.6518,-9.2077016,33.4458583
-9.5813816,34.3675283,,Point,NJOMBE,Makete,Lupila,MALANDUKU,Government,EM.13760,-9.5813816,34.3675283
-9.293606,34.308344,,Point,NJOMBE,Makete,Mang'oto,MALEMBULI,Government,EM.7883,-9.293606,34.308344
-9.2983483,34.1243183,,Point,NJOMBE,Makete,Iwawa,MALEUTSI,Government,EM.6519,-9.2983483,34.1243183
-9.4752683,34.3245933,,Point,NJOMBE,Makete,Ipepo,MALIWA,Government,EM.1527,-9.4752683,34.3245933
-9.13886,34.00818,,Point,NJOMBE,Makete,Kitulo,MANGA,Government,EM.14475,-9.13886,34.00818
-9.28998755,34.29500655,,Point,NJOMBE,Makete,Mang'oto,MANG'OTO,Government,EM.2815,-9.28998755,34.29500655
-9.4274366,34.25961833,,Point,NJOMBE,Makete,Ukwama,MASISIWE,Government,EM.7306,-9.4274366,34.25961833
-8.9702275,33.9590973,,Point,NJOMBE,Makete,Matamba,MATAMBA,Government,EM.924,-8.9702275,33.9590973
-9.0375507,34.0699724,,Point,NJOMBE,Makete,Ikuwo,MATENGA,Government,EM.5344,-9.0375507,34.0699724
-9.4585433,34.3883483,,Point,NJOMBE,Makete,Mbalatse,MBALACHE,Government,EM.2955,-9.4585433,34.3883483
-8.9450372,34.0030741,,Point,NJOMBE,Makete,Mlondwe,MBELA,Government,EM.6520,-8.9450372,34.0030741
-8.8573333,34.0964766,,Point,NJOMBE,Makete,Mfumbi,MFUMBI,Government,EM.2816,-8.8573333,34.0964766
-9.23406,33.95208,,Point,NJOMBE,Makete,Ipelele,MISSIWA,Government,EM.1528,-9.23406,33.95208
-9.2955204,33.968267,,Point,NJOMBE,Makete,Kigulu,MLANDA,Government,EM.8237,-9.2955204,33.968267
-9.0420999,34.0860278,,Point,NJOMBE,Makete,Kigala,MLENGU,Government,EM.6521,-9.0420999,34.0860278
-8.9744394,33.9348131,,Point,NJOMBE,Makete,Mlondwe,MLONDWE,Government,EM.2817,-8.9744394,33.9348131
-8.9863649,33.9357898,,Point,NJOMBE,Makete,Matamba,MPANGALA,Government,EM.3933,-8.9863649,33.9357898
-9.3121833,34.0317333,,Point,NJOMBE,Makete,Iniho,MWAKAUTA,Government,EM.5345,-9.3121833,34.0317333
-9.086465,33.952709,,Point,NJOMBE,Makete,Ipelele,MWALUSA,Government,EM.14681,-9.086465,33.952709
-9.2577883,34.1228033,,Point,NJOMBE,Makete,Iwawa,NDULAMO,Government,EM.6522,-9.2577883,34.1228033
-8.9437654,33.9720722,,Point,NJOMBE,Makete,Matamba,NGOJE,Government,EM.7307,-8.9437654,33.9720722
-8.941535,34.0458277,,Point,NJOMBE,Makete,Mlondwe,NG'ONDE,Government,EM.6523,-8.941535,34.0458277
-8.9390555,33.9479333,,Point,NJOMBE,Makete,Kinyika,NHUNGU,Government,EM.6524,-8.9390555,33.9479333
-9.155645,34.0407,,Point,NJOMBE,Makete,Kitulo,NKENJA,Government,EM.15141,-9.155645,34.0407
-9.0491833,34.0586983,,Point,NJOMBE,Makete,Ikuwo,NKONDO,Government,EM.6525,-9.0491833,34.0586983
-8.5129,34.414,,Point,NJOMBE,Makete,Mfumbi,RUAHA,Government,EM.17331,-8.5129,34.414
-8.9815748,33.9405777,,Point,NJOMBE,Makete,Matamba,ST.MONICA,Non-Government,EM.14896,-8.9815748,33.9405777
-9.5543343,34.3465517,,Point,NJOMBE,Makete,Lupila,SUNJI,Government,EM.5347,-9.5543343,34.3465517
-9.3895966,34.2338353,,Point,NJOMBE,Makete,Tandala,TANDALA,Government,EM.3606,-9.3895966,34.2338353
-9.2485383,33.9759216,,Point,NJOMBE,Makete,Ipelele,UBILUKO,Government,EM.6526,-9.2485383,33.9759216
-9.3257277,34.1843766,,Point,NJOMBE,Makete,Lupalilo,UGABWA,Government,EM.5348,-9.3257277,34.1843766
-9.3542619,34.0419186,,Point,NJOMBE,Makete,Luwumbu,UGANGA,Government,EM.6527,-9.3542619,34.0419186
-9.12886,34.00817,,Point,NJOMBE,Makete,Kitulo,UJUNI,Government,EM.3351,-9.12886,34.00817
-9.606345,34.3955983,,Point,NJOMBE,Makete,Lupila,UKANGE,Government,EM.6528,-9.606345,34.3955983
-9.4522222,34.21527778,,Point,NJOMBE,Makete,Ukwama,UKWAMA,Government,EM.1361,-9.4522222,34.21527778
-9.3578453,34.0199093,,Point,NJOMBE,Makete,Kapagalo,ULUMBA,Government,EM.17179,-9.3578453,34.0199093
-9.365418,34.079395,,Point,NJOMBE,Makete,Luwumbu,UNENAMWA,Government,EM.8238,-9.365418,34.079395
-9.3542706,34.0420278,,Point,NJOMBE,Makete,Kapagalo,UNYANGALA,Government,EM.11025,-9.3542706,34.0420278
-9.3713188,34.2350907,,Point,NJOMBE,Makete,Tandala,USAGATIKWA,Government,EM.6529,-9.3713188,34.2350907
-8.878385,34.0984516,,Point,NJOMBE,Makete,Mfumbi,USALIMWANI,Government,EM.8138,-8.878385,34.0984516
-9.3393849,34.2767583,,Point,NJOMBE,Makete,Mang'oto,USUNGILO,Government,EM.6530,-9.3393849,34.2767583
-9.3937816,34.0222383,,Point,NJOMBE,Makete,Kapagalo,UTENGULE,Government,EM.1109,-9.3937816,34.0222383
-9.4293567,34.227033,,Point,NJOMBE,Makete,Ukwama,UTWEVE,Government,EM.7308,-9.4293567,34.227033
-9.3497223,35.3497223,,Point,NJOMBE,Njombe,Mfriga,COLOMBO,Non-Government,EM.17718,-9.3497223,35.3497223
-9.2541666,35.2302777,,Point,NJOMBE,Njombe,Matembwe,CONSOLATHA-LUPEMBE,Non-Government,EM.16914,-9.2541666,35.2302777
-9.4738888,34.7875,,Point,NJOMBE,Njombe,Mtwango,GOD GIVEN,Non-Government,EM.17715,-9.4738888,34.7875
-9.2911111,35.0477777,,Point,NJOMBE,Njombe,Kidegembye,HAVANGA,Government,EM.9294,-9.2911111,35.0477777
-9.0152777,35.9313888,,Point,NJOMBE,Njombe,Igongolo,IBIKI,Government,EM.7309,-9.0152777,35.9313888
-9.1255556,34.845,,Point,NJOMBE,Njombe,Kichiwa,IBUMILA,Government,EM.1362,-9.1255556,34.845
-9.3947222,35.3497222,,Point,NJOMBE,Njombe,Mfriga,IDITIMA,Government,EM.10656,-9.3947222,35.3497222
-9.0977966,34.9332416,,Point,NJOMBE,Njombe,Ikuna,IDONGELA,Government,EM.15142,-9.0977966,34.9332416
-8.9847222,34.9338888,,Point,NJOMBE,Njombe,Igongolo,IGONGOLO,Government,EM.3607,-8.9847222,34.9338888
-9.3130555,35.2247222,,Point,NJOMBE,Njombe,Lupembe,IHANG'ANA,Government,EM.11448,-9.3130555,35.2247222
-8.9847222,34.9338888,,Point,NJOMBE,Njombe,Igongolo,IHANZINYI,Government,EM.12815,-8.9847222,34.9338888
-9.173333,34.8344444,,Point,NJOMBE,Njombe,Kichiwa,IKANDO,Government,EM.10845,-9.173333,34.8344444
-9.3644444,35.3486111,,Point,NJOMBE,Njombe,Mfriga,IKANG'ASI,Government,EM.5349,-9.3644444,35.3486111
-9.0783333,35.2361111,,Point,NJOMBE,Njombe,Ikondo,IKONDO,Government,EM.2162,-9.0783333,35.2361111
-9.1580555,34.9219444,,Point,NJOMBE,Njombe,Ikuna,IKUNA,Government,EM.1529,-9.1580555,34.9219444
-9.0436111,34.9486111,,Point,NJOMBE,Njombe,Kichiwa,ILENGITITU,Government,EM.12161,-9.0436111,34.9486111
-9.0019444,34.8402777,,Point,NJOMBE,Njombe,Mtwango,ILUNDA,Government,EM.7884,-9.0019444,34.8402777
-9.1919444,35.0980555,,Point,NJOMBE,Njombe,Kidegembye,IMAGE,Government,EM.4378,-9.1919444,35.0980555
-9.0986111,34.8208333,,Point,NJOMBE,Njombe,Mtwango,INYAMALO,Government,EM.16398,-9.0986111,34.8208333
-9.2827777,35.2752777,,Point,NJOMBE,Njombe,Lupembe,IPANGA,Government,EM.5350,-9.2827777,35.2752777
-9.1263888,35.0230555,,Point,NJOMBE,Njombe,Ninga,ISITU,Government,EM.8795,-9.1263888,35.0230555
-9.2133333,35.2161111,,Point,NJOMBE,Njombe,Matembwe,ISOLIWAYA,Government,EM.4379,-9.2133333,35.2161111
-8.9722222,34.8777777,,Point,NJOMBE,Njombe,Igongolo,ITIPINGI,Government,EM.5351,-8.9722222,34.8777777
-9.0805555,34.8061111,,Point,NJOMBE,Njombe,Mtwango,ITUNDUMA,Government,EM.5352,-9.0805555,34.8061111
-9.3463888,35.2875,,Point,NJOMBE,Njombe,Idamba,IWAFI,Government,EM.7310,-9.3463888,35.2875
-10.0077777,35.1497222,,Point,NJOMBE,Njombe,Matembwe,IYEMBELA,Government,EM.9005,-10.0077777,35.1497222
-9.2138888,35.2583333,,Point,NJOMBE,Njombe,Lupembe,KANIKELELE,Government,EM.3608,-9.2138888,35.2583333
-9.0436111,34.8666666,,Point,NJOMBE,Njombe,Kichiwa,KICHIWA,Government,EM.6531,-9.0436111,34.8666666
-9.2802777,35.0027777,,Point,NJOMBE,Njombe,Kidegembye,KIDEGEMBYE,Government,EM.524,-9.2802777,35.0027777
-9.1544444,35.3288888,,Point,NJOMBE,Njombe,Ikondo,KITOLE,Government,EM.15143,-9.1544444,35.3288888
-9.0811111,35.0930555,,Point,NJOMBE,Njombe,Ninga,LIMA,Government,EM.6532,-9.0811111,35.0930555
-8.9861111,34.8405555,,Point,NJOMBE,Njombe,Mtwango,LIMAKWALE,Government,EM.16399,-8.9861111,34.8405555
-9.1275,34.9563888,,Point,NJOMBE,Njombe,Ikuna,LOLE,Government,EM.6533,-9.1275,34.9563888
-9.0358333,34.8183333,,Point,NJOMBE,Njombe,Mtwango,LUNGUYA,Government,EM.9196,-9.0358333,34.8183333
-9.2822222,35.22555555,,Point,NJOMBE,Njombe,Lupembe,LUPEMBE,Government,EM.525,-9.2822222,35.22555555
-9.3930555,35.2972222,,Point,NJOMBE,Njombe,Idamba,LWANZALI,Government,EM.2685,-9.3930555,35.2972222
-9.1894444,35.1741666,,Point,NJOMBE,Njombe,Matembwe,LYALALO,Government,EM.11449,-9.1894444,35.1741666
-9.1822222,35.3913888,,Point,NJOMBE,Njombe,Mfriga,MADEKE,Government,EM.8866,-9.1822222,35.3913888
-9.0708333,34.8708333,,Point,NJOMBE,Njombe,Kichiwa,MADUMA,Government,EM.14180,-9.0708333,34.8708333
-9.0916666,34.9997222,,Point,NJOMBE,Njombe,Ninga,MAGOMATI,Government,EM.14476,-9.0916666,34.9997222
-9.2042335,34.8634191,,Point,NJOMBE,Njombe,Ikuna,MAHALULE,Government,EM.12162,-9.2042335,34.8634191
-9.2047222,35.1113888,,Point,NJOMBE,Njombe,Kidegembye,MAKULA,Government,EM.14181,-9.2047222,35.1113888
-9.2525,35.1622222,,Point,NJOMBE,Njombe,Matembwe,MATEMBWE,Government,EM.460,-9.2525,35.1622222
-9.2355555,34.8977777,,Point,NJOMBE,Njombe,Ikuna,MATIGANJOLA,Government,EM.2686,-9.2355555,34.8977777
-9.2872222,35.3133333,,Point,NJOMBE,Njombe,Mfriga,MFRIGA,Government,EM.1676,-9.2872222,35.3133333
-9.1469444,35.0652777,,Point,NJOMBE,Njombe,Ninga,MHANU,Government,EM.15144,-9.1469444,35.0652777
-9.1080555,35.0030555,,Point,NJOMBE,Njombe,Ninga,NINGA,Government,EM.3164,-9.1080555,35.0030555
-9.1344444,35.295,,Point,NJOMBE,Njombe,Ikondo,NYAVE,Government,EM.6534,-9.1344444,35.295
-9.1988888,34.9225133,,Point,NJOMBE,Njombe,Ikuna,NYOMBO,Government,EM.5353,-9.1988888,34.9225133
-9.0355555,34.7947222,,Point,NJOMBE,Njombe,Mtwango,SOVI,Government,EM.326,-9.0355555,34.7947222
-9.0264259,34.8304532,,Point,NJOMBE,Njombe,Igongolo,TAGAMENDA,Government,EM.9918,-9.0264259,34.8304532
-9.1572222,35.2941666,,Point,NJOMBE,Njombe,Ikondo,UKALAWA,Government,EM.925,-9.1572222,35.2941666
-9.0533333,34.9111111,,Point,NJOMBE,Njombe,Kichiwa,UPAMI,Government,EM.4380,-9.0533333,34.9111111
-9.265,35.2230555,,Point,NJOMBE,Njombe,Matembwe,WANGINYI,Government,EM.6535,-9.265,35.2230555
-9.0102777,34.7891666,,Point,NJOMBE,Njombe,Mtwango,WELELA,Government,EM.8599,-9.0102777,34.7891666
-9.34654,34.7657,,Point,NJOMBE,Njombe TC,Njombe Mjini,AMANI,Non-Government,EM.11026,-9.34654,34.7657
-9.64248,34.71562,,Point,NJOMBE,Njombe TC,Matola,BOIMANDA,Government,EM.3934,-9.64248,34.71562
-9.39944,35.11797,,Point,NJOMBE,Njombe TC,Ihanga,CHALIMA,Government,EM.14182,-9.39944,35.11797
-9.36347,34.77377,,Point,NJOMBE,Njombe TC,Njombe Mjini,COMPASSION,Non-Government,EM.14682,-9.36347,34.77377
-9.3858,34.85,,Point,NJOMBE,Njombe TC,Yakobi,ECHO,Non-Government,EM.17180,-9.3858,34.85
-9.37276,34.79293,,Point,NJOMBE,Njombe TC,Mjimwema,GILGAL,Non-Government,EM.17479,-9.37276,34.79293
-9.43509,35.04321,,Point,NJOMBE,Njombe TC,Ihanga,IBOYA,Government,EM.6536,-9.43509,35.04321
-9.50491,34.51834,,Point,NJOMBE,Njombe TC,Lugenge,IDIHANI,Government,EM.6537,-9.50491,34.51834
-9.5756,34.77993,,Point,NJOMBE,Njombe TC,Luponde,IDUCHU,Government,EM.10210,-9.5756,34.77993
-9.34083,34.92775,,Point,NJOMBE,Njombe TC,Yakobi,IDUNDA,Government,EM.585,-9.34083,34.92775
-9.58114,34.81459,,Point,NJOMBE,Njombe TC,Luponde,IGOLA,Government,EM.4381,-9.58114,34.81459
-9.48076,34.86266,,Point,NJOMBE,Njombe TC,Iwungilo,IGOMA,Government,EM.783,-9.48076,34.86266
-9.44834,34.87596,,Point,NJOMBE,Njombe TC,Yakobi,IGOMINYI,Government,EM.10846,-9.44834,34.87596
-9.45728,34.68905,,Point,NJOMBE,Njombe TC,Utalingoro,IHALULA,Government,EM.7311,-9.45728,34.68905
-9.435019,35.15472,,Point,NJOMBE,Njombe TC,Ihanga,IHANGA,Government,EM.1981,-9.435019,35.15472
-9.46824,34.80286,,Point,NJOMBE,Njombe TC,Uwemba,IKISA,Government,EM.14183,-9.46824,34.80286
-9.40795,35.20291,,Point,NJOMBE,Njombe TC,Ihanga,ITIPULA,Government,EM.4382,-9.40795,35.20291
-9.27604,34.71696,,Point,NJOMBE,Njombe TC,Ramadhani,ITULIKE,Government,EM.2304,-9.27604,34.71696
-9.52415,34.86018,,Point,NJOMBE,Njombe TC,Iwungilo,IWUNGILO,Government,EM.4383,-9.52415,34.86018
-9.3571,34.75612,,Point,NJOMBE,Njombe TC,Njombe Mjini,KAMBARAGE,Government,EM.12163,-9.3571,34.75612
-9.29013,34.78249,,Point,NJOMBE,Njombe TC,Ramadhani,KIBENA,Government,EM.1530,-9.29013,34.78249
-9.54792,35.11815,,Point,NJOMBE,Njombe TC,Kifanya,KIFANYA,Government,EM.2956,-9.54792,35.11815
-9.42431,34.77819,,Point,NJOMBE,Njombe TC,Uwemba,KILENZI,Government,EM.14184,-9.42431,34.77819
-9.33472,34.78236,,Point,NJOMBE,Njombe TC,Njombe Mjini,KILIMANI,Government,EM.12816,-9.33472,34.78236
-9.49172,34.65574,,Point,NJOMBE,Njombe TC,Lugenge,KISILO,Government,EM.9546,-9.49172,34.65574
-9.63357,34.65524,,Point,NJOMBE,Njombe TC,Matola,KITULILA,Government,EM.12817,-9.63357,34.65524
-9.49236,34.60878,,Point,NJOMBE,Njombe TC,Lugenge,KIYAULA,Government,EM.10211,-9.49236,34.60878
-9.36473,34.79007,,Point,NJOMBE,Njombe TC,Mjimwema,KKKT - VIZIWI,Government,EM.9919,-9.36473,34.79007
-9.61173,34.64041,,Point,NJOMBE,Njombe TC,Matola,KONA,Government,EM.17371,-9.61173,34.64041
-9.20814,34.77846,,Point,NJOMBE,Njombe TC,Ramadhani,LIHOGOSA,Government,EM.10657,-9.20814,34.77846
-9.60492,35.17781,,Point,NJOMBE,Njombe TC,Kifanya,LILOMBWI,Government,EM.6538,-9.60492,35.17781
-9.41899,34.88099,,Point,NJOMBE,Njombe TC,Yakobi,LIMAGE,Government,EM.526,-9.41899,34.88099
-9.29606,34.75897,,Point,NJOMBE,Njombe TC,Ramadhani,LIVINGSTONE,Non-Government,EM.11450,-9.29606,34.75897
-9.61401,35.11709,,Point,NJOMBE,Njombe TC,Kifanya,LIWENGI,Government,EM.1363,-9.61401,35.11709
-9.46681,34.59323,,Point,NJOMBE,Njombe TC,Lugenge,LUGENGE,Government,EM.2687,-9.46681,34.59323
-9.54437,34.69997,,Point,NJOMBE,Njombe TC,Luponde,LUPONDE,Government,EM.2501,-9.54437,34.69997
-9.57977,34.73083,,Point,NJOMBE,Njombe TC,Luponde,LUSITU,Government,EM.7312,-9.57977,34.73083
-9.50996,35.00742,,Point,NJOMBE,Njombe TC,Kifanya,LWANGU,Government,EM.1677,-9.50996,35.00742
